STAID,split_role,STATE,HUC02,area_class,hydro_class,stratum_id,assignment_reason
07035000,development_train,MO,08,middle,middle,sparse_pool:08,sparse_pool_sample
07037300,development_train,MO,08,high,high,stratum:08:high:high,direct_stratum_sample
07048550,spatial_holdout_nonca,AR,11,middle,high,sparse_pool:11,sparse_pool_sample
07049000,spatial_holdout_nonca,AR,11,high,high,stratum:11:high:high,direct_stratum_sample
07050152,development_train,MO,11,low,low,stratum:11:low:low,direct_stratum_sample
07050690,development_train,MO,11,low,middle,sparse_pool:11,sparse_pool_sample
07050700,development_train,MO,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07052000,development_train,MO,11,low,low,stratum:11:low:low,direct_stratum_sample
07052100,development_train,MO,11,low,middle,sparse_pool:11,sparse_pool_sample
07052120,development_train,MO,11,low,low,stratum:11:low:low,direct_stratum_sample
07052152,development_train,MO,11,middle,high,sparse_pool:11,sparse_pool_sample
07052345,development_train,MO,11,high,high,stratum:11:high:high,direct_stratum_sample
07052820,development_train,MO,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07053250,development_train,AR,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07053810,development_train,MO,11,high,high,stratum:11:high:high,direct_stratum_sample
07054080,development_train,MO,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07055646,development_train,AR,11,middle,high,sparse_pool:11,sparse_pool_sample
07055875,spatial_holdout_nonca,AR,11,middle,low,stratum:11:middle:low,direct_stratum_sample
07056515,development_train,AR,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07060710,development_train,AR,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07061270,development_train,MO,11,middle,low,stratum:11:middle:low,direct_stratum_sample
07061290,development_train,MO,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07061900,development_train,MO,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07064440,development_train,MO,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07064533,development_train,MO,11,high,high,stratum:11:high:high,direct_stratum_sample
07065200,development_train,MO,11,high,high,stratum:11:high:high,direct_stratum_sample
07065495,development_train,MO,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07068510,development_train,MO,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07075000,development_train,AR,11,high,high,stratum:11:high:high,direct_stratum_sample
07075300,development_train,AR,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07079300,development_train,CO,11,middle,high,sparse_pool:11,sparse_pool_sample
07096250,development_train,CO,11,high,low,stratum:11:high:low,direct_stratum_sample
07103700,development_train,CO,11,middle,low,stratum:11:middle:low,direct_stratum_sample
07103780,spatial_holdout_nonca,CO,11,middle,low,stratum:11:middle:low,direct_stratum_sample
07103797,development_train,CO,11,low,low,stratum:11:low:low,direct_stratum_sample
07103800,development_train,CO,11,low,low,stratum:11:low:low,direct_stratum_sample
07103980,development_train,CO,11,low,low,stratum:11:low:low,direct_stratum_sample
07103990,development_train,CO,11,low,low,stratum:11:low:low,direct_stratum_sample
07105000,development_train,CO,11,low,low,stratum:11:low:low,direct_stratum_sample
07105490,development_train,CO,11,low,low,stratum:11:low:low,direct_stratum_sample
07105600,development_train,CO,11,middle,low,stratum:11:middle:low,direct_stratum_sample
07105900,development_train,CO,11,middle,low,stratum:11:middle:low,direct_stratum_sample
07144480,development_train,KS,11,middle,low,stratum:11:middle:low,direct_stratum_sample
07144910,development_train,KS,11,middle,low,stratum:11:middle:low,direct_stratum_sample
07145700,development_train,KS,11,high,low,stratum:11:high:low,direct_stratum_sample
07159750,development_train,OK,11,high,low,stratum:11:high:low,direct_stratum_sample
07160350,development_train,OK,11,middle,low,stratum:11:middle:low,direct_stratum_sample
07164600,development_train,OK,11,low,low,stratum:11:low:low,direct_stratum_sample
07165562,development_train,OK,11,low,low,stratum:11:low:low,direct_stratum_sample
07165565,development_train,OK,11,low,low,stratum:11:low:low,direct_stratum_sample
07167500,development_train,KS,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07169800,spatial_holdout_nonca,KS,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07176500,spatial_holdout_nonca,OK,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07177800,development_train,OK,11,low,middle,sparse_pool:11,sparse_pool_sample
07179500,development_train,KS,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07180500,development_train,KS,11,middle,low,stratum:11:middle:low,direct_stratum_sample
07184000,development_train,KS,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07185090,development_train,OK,11,low,middle,sparse_pool:11,sparse_pool_sample
07185095,development_train,OK,11,low,middle,sparse_pool:11,sparse_pool_sample
07185700,development_train,MO,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07188653,development_train,MO,11,middle,high,sparse_pool:11,sparse_pool_sample
07188838,spatial_holdout_nonca,MO,11,high,high,stratum:11:high:high,direct_stratum_sample
07188885,development_train,MO,11,high,high,stratum:11:high:high,direct_stratum_sample
07189100,spatial_holdout_nonca,MO,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07189540,spatial_holdout_nonca,OK,11,low,low,stratum:11:low:low,direct_stratum_sample
07189542,spatial_holdout_nonca,OK,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07191160,development_train,AR,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07191179,development_train,AR,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07191220,development_train,OK,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07191222,development_train,OK,11,middle,high,sparse_pool:11,sparse_pool_sample
07191288,development_train,OK,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07194800,development_train,AR,11,high,high,stratum:11:high:high,direct_stratum_sample
07195000,development_train,AR,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07195800,development_train,AR,11,low,low,stratum:11:low:low,direct_stratum_sample
07195865,development_train,OK,11,low,low,stratum:11:low:low,direct_stratum_sample
07196000,development_train,OK,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07196900,development_train,AR,11,low,low,stratum:11:low:low,direct_stratum_sample
07197000,development_train,OK,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07197360,development_train,OK,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07206000,development_train,NM,11,high,low,stratum:11:high:low,direct_stratum_sample
07207500,development_train,NM,11,high,low,stratum:11:high:low,direct_stratum_sample
07208500,development_train,NM,11,middle,low,stratum:11:middle:low,direct_stratum_sample
07215500,spatial_holdout_nonca,NM,11,high,low,stratum:11:high:low,direct_stratum_sample
07218000,development_train,NM,11,high,low,stratum:11:high:low,direct_stratum_sample
07229300,development_train,OK,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07247000,development_train,AR,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07247015,development_train,OK,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07247250,development_train,OK,11,middle,low,stratum:11:middle:low,direct_stratum_sample
07247500,development_train,OK,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07249400,development_train,AR,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07249800,development_train,OK,11,high,low,stratum:11:high:low,direct_stratum_sample
07249920,development_train,OK,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07250935,development_train,AR,11,low,low,stratum:11:low:low,direct_stratum_sample
07250965,development_train,AR,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07252000,development_train,AR,11,high,high,stratum:11:high:high,direct_stratum_sample
07257006,development_train,AR,11,high,high,stratum:11:high:high,direct_stratum_sample
07257500,development_train,AR,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07258500,development_train,AR,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07261000,development_train,AR,11,high,high,stratum:11:high:high,direct_stratum_sample
07263295,development_train,AR,11,low,middle,sparse_pool:11,sparse_pool_sample
07263296,development_train,AR,11,middle,low,stratum:11:middle:low,direct_stratum_sample
07264000,development_train,AR,08,high,middle,sparse_pool:08,sparse_pool_sample
07274000,development_train,MS,08,high,high,stratum:08:high:high,direct_stratum_sample
07283000,development_train,MS,08,high,high,stratum:08:high:high,direct_stratum_sample
07291000,development_train,MS,08,high,high,stratum:08:high:high,direct_stratum_sample
07295000,development_train,MS,08,high,high,stratum:08:high:high,direct_stratum_sample
07299670,development_train,TX,11,high,low,stratum:11:high:low,direct_stratum_sample
07299890,development_train,TX,11,middle,low,stratum:11:middle:low,direct_stratum_sample
07301410,development_train,TX,11,high,low,stratum:11:high:low,direct_stratum_sample
07315200,development_train,TX,11,high,low,stratum:11:high:low,direct_stratum_sample
07325800,development_train,OK,11,middle,low,stratum:11:middle:low,direct_stratum_sample
07325840,development_train,OK,11,low,low,stratum:11:low:low,direct_stratum_sample
07325850,development_train,OK,11,middle,low,stratum:11:middle:low,direct_stratum_sample
07325860,development_train,OK,11,low,low,stratum:11:low:low,direct_stratum_sample
07326000,development_train,OK,11,high,low,stratum:11:high:low,direct_stratum_sample
07327442,development_train,OK,11,low,low,stratum:11:low:low,direct_stratum_sample
07327447,development_train,OK,11,middle,low,stratum:11:middle:low,direct_stratum_sample
07327550,development_train,OK,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07328180,development_train,OK,11,low,low,stratum:11:low:low,direct_stratum_sample
07329780,development_train,OK,11,low,low,stratum:11:low:low,direct_stratum_sample
07329852,development_train,OK,11,low,low,stratum:11:low:low,direct_stratum_sample
07331200,development_train,OK,11,low,low,stratum:11:low:low,direct_stratum_sample
07331300,development_train,OK,11,middle,low,stratum:11:middle:low,direct_stratum_sample
07332390,development_train,OK,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07335700,development_train,OK,11,low,middle,sparse_pool:11,sparse_pool_sample
07337900,development_train,OK,11,high,high,stratum:11:high:high,direct_stratum_sample
07338750,development_train,OK,11,high,high,stratum:11:high:high,direct_stratum_sample
07340300,development_train,AR,11,middle,high,sparse_pool:11,sparse_pool_sample
07341200,development_train,AR,11,high,high,stratum:11:high:high,direct_stratum_sample
07342480,spatial_holdout_nonca,TX,11,low,low,stratum:11:low:low,direct_stratum_sample
07343000,development_train,TX,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07344450,development_train,LA,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07346045,development_train,TX,11,high,middle,stratum:11:high:middle,direct_stratum_sample
07351500,development_train,LA,11,middle,middle,stratum:11:middle:middle,direct_stratum_sample
07352000,development_train,LA,11,high,high,stratum:11:high:high,direct_stratum_sample
07359610,development_train,AR,08,middle,high,sparse_pool:08,sparse_pool_sample
07360200,development_train,AR,08,middle,middle,sparse_pool:08,sparse_pool_sample
07361500,development_train,AR,08,high,high,stratum:08:high:high,direct_stratum_sample
07362100,development_train,AR,08,high,high,stratum:08:high:high,direct_stratum_sample
07362587,development_train,AR,08,low,low,sparse_pool:08,sparse_pool_sample
07363400,development_train,AR,08,high,middle,sparse_pool:08,sparse_pool_sample
07366200,development_train,LA,08,high,high,stratum:08:high:high,direct_stratum_sample
07369500,development_train,LA,08,high,high,stratum:08:high:high,direct_stratum_sample
07373000,development_train,LA,08,middle,middle,sparse_pool:08,sparse_pool_sample
07375000,development_train,LA,08,middle,middle,sparse_pool:08,sparse_pool_sample
07375280,spatial_holdout_nonca,MS,08,high,high,stratum:08:high:high,direct_stratum_sample
07375800,development_train,LA,08,middle,middle,sparse_pool:08,sparse_pool_sample
07375960,development_train,LA,08,high,high,stratum:08:high:high,direct_stratum_sample
07376000,development_train,LA,08,high,high,stratum:08:high:high,direct_stratum_sample
07376500,development_train,LA,08,middle,middle,sparse_pool:08,sparse_pool_sample
07378000,development_train,LA,08,high,high,stratum:08:high:high,direct_stratum_sample
07382000,spatial_holdout_nonca,LA,08,high,high,stratum:08:high:high,direct_stratum_sample
07385700,development_train,LA,08,middle,high,sparse_pool:08,sparse_pool_sample
08010000,spatial_holdout_nonca,LA,08,middle,high,sparse_pool:08,sparse_pool_sample
08014800,spatial_holdout_nonca,LA,08,middle,middle,sparse_pool:08,sparse_pool_sample
08017200,development_train,TX,12,middle,low,stratum:12:middle:low,direct_stratum_sample
08017300,development_train,TX,12,middle,low,stratum:12:middle:low,direct_stratum_sample
08019500,development_train,TX,12,high,middle,stratum:12:high:middle,direct_stratum_sample
08023080,development_train,LA,12,middle,middle,stratum:12:middle:middle,direct_stratum_sample
08023200,development_train,TX,12,middle,middle,stratum:12:middle:middle,direct_stratum_sample
08023400,development_train,LA,12,middle,low,stratum:12:middle:low,direct_stratum_sample
08025500,development_train,LA,12,high,middle,stratum:12:high:middle,direct_stratum_sample
08028000,development_train,LA,12,high,high,sparse_pool:12,sparse_pool_sample
08029500,development_train,TX,12,middle,middle,stratum:12:middle:middle,direct_stratum_sample
08031000,spatial_holdout_nonca,TX,12,middle,middle,stratum:12:middle:middle,direct_stratum_sample
08033900,spatial_holdout_nonca,TX,12,high,middle,stratum:12:high:middle,direct_stratum_sample
08034500,development_train,TX,12,high,middle,stratum:12:high:middle,direct_stratum_sample
08037050,development_train,TX,12,low,low,stratum:12:low:low,direct_stratum_sample
08041700,development_train,TX,12,high,high,sparse_pool:12,sparse_pool_sample
